event_start,event_value
2026-01-01T19:15:00+01:00,2.7235514059104275
2026-01-01T19:30:00+01:00,3.0286335366758377
2026-01-01T19:45:00+01:00,2.763162451432114
2026-01-01T20:00:00+01:00,2.8999714803493233
2026-01-01T20:15:00+01:00,2.4936337515233133
2026-01-01T20:30:00+01:00,2.7398396853537745
2026-01-01T20:45:00+01:00,2.6272098443623637
2026-01-01T21:00:00+01:00,2.4458693127898163
2026-01-01T21:15:00+01:00,1.899519085444528
2026-01-01T21:30:00+01:00,1.6136278948388405
2026-01-01T21:45:00+01:00,1.5375268288686803
2026-01-01T22:00:00+01:00,1.5721112608004668
2026-01-01T22:15:00+01:00,1.5914701440196566
2026-01-01T22:30:00+01:00,1.672026613375444
2026-01-01T22:45:00+01:00,1.6158166483906076
2026-01-01T23:00:00+01:00,1.5097001963007584
2026-01-01T23:15:00+01:00,1.4922514266060392
2026-01-01T23:30:00+01:00,1.4620368046133012
2026-01-01T23:45:00+01:00,1.4112548825021696
2026-01-02T00:00:00+01:00,1.6640730231506644
2026-01-02T00:15:00+01:00,1.5506850940129726
2026-01-02T00:30:00+01:00,1.6263349602068873
2026-01-02T00:45:00+01:00,1.5397555913108718
2026-01-02T01:00:00+01:00,1.576721886713386
2026-01-02T01:15:00+01:00,1.5641867775695548
2026-01-02T01:30:00+01:00,1.515720451684485
2026-01-02T01:45:00+01:00,1.3967627223247274
2026-01-02T02:00:00+01:00,1.3741864890904054
2026-01-02T02:15:00+01:00,1.3000929064051132
2026-01-02T02:30:00+01:00,1.2897072175895583
2026-01-02T02:45:00+01:00,1.296116897160514
2026-01-02T03:00:00+01:00,1.314479370150181
2026-01-02T03:15:00+01:00,1.4273360607302543
2026-01-02T03:30:00+01:00,1.332323774517561
2026-01-02T03:45:00+01:00,1.2690643471614205
2026-01-02T04:00:00+01:00,1.227634202458143
2026-01-02T04:15:00+01:00,1.2252244671489
2026-01-02T04:30:00+01:00,1.287273553358223
2026-01-02T04:45:00+01:00,1.312246744927121
2026-01-02T05:00:00+01:00,1.362408042703704
2026-01-02T05:15:00+01:00,1.2821774210558514
2026-01-02T05:30:00+01:00,1.2773560867275666
2026-01-02T05:45:00+01:00,1.2518222148636355
2026-01-02T06:00:00+01:00,1.608613983708836
2026-01-02T06:15:00+01:00,1.6820990617075282
2026-01-02T06:30:00+01:00,1.8650189971645488
2026-01-02T06:45:00+01:00,1.8921050477371328
2026-01-02T07:00:00+01:00,1.954876413504109
2026-01-02T07:15:00+01:00,1.7255286189995602
2026-01-02T07:30:00+01:00,2.048106694176371
2026-01-02T07:45:00+01:00,1.637894364881764
2026-01-02T08:00:00+01:00,1.8215491074099943
2026-01-02T08:15:00+01:00,1.7118476973096086
2026-01-02T08:30:00+01:00,1.6251137161583666
2026-01-02T08:45:00+01:00,1.5591337304668846
2026-01-02T09:00:00+01:00,1.3388511531199252
2026-01-02T09:15:00+01:00,1.3262867727287369
2026-01-02T09:30:00+01:00,1.2540450064036643
2026-01-02T09:45:00+01:00,1.2637980723748303
2026-01-02T10:00:00+01:00,1.1989969294265894
2026-01-02T10:15:00+01:00,1.7300295166376096
2026-01-02T10:30:00+01:00,1.6958419763956822
2026-01-02T10:45:00+01:00,1.605630295019698
2026-01-02T11:00:00+01:00,1.4993886405706485
2026-01-02T11:15:00+01:00,1.473272108312199
2026-01-02T11:30:00+01:00,1.3341533571999131
2026-01-02T11:45:00+01:00,1.1856590424095317
2026-01-02T12:00:00+01:00,1.4481807172873256
2026-01-02T12:15:00+01:00,1.6659775080132748
2026-01-02T12:30:00+01:00,1.70452178880344
2026-01-02T12:45:00+01:00,1.6833661954792176
2026-01-02T13:00:00+01:00,1.6867018057907603
2026-01-02T13:15:00+01:00,1.7036694573407118
2026-01-02T13:30:00+01:00,1.4489662104826329
2026-01-02T13:45:00+01:00,1.5212623456938843
2026-01-02T14:00:00+01:00,1.566471361776325
2026-01-02T14:15:00+01:00,1.7238448739558492
2026-01-02T14:30:00+01:00,1.7517566754300422
2026-01-02T14:45:00+01:00,1.5867492176022586
2026-01-02T15:00:00+01:00,1.3846554992010571
2026-01-02T15:15:00+01:00,1.4347312029704824
2026-01-02T15:30:00+01:00,1.4097377425643245
2026-01-02T15:45:00+01:00,1.3776965830755366
2026-01-02T16:00:00+01:00,1.429027454580834
2026-01-02T16:15:00+01:00,1.517125315860914
2026-01-02T16:30:00+01:00,1.5600890119514816
2026-01-02T16:45:00+01:00,1.4701138572003445
2026-01-02T17:00:00+01:00,1.3877410934751355
2026-01-02T17:15:00+01:00,1.6080498149144455
2026-01-02T17:30:00+01:00,1.5833472654327558
2026-01-02T17:45:00+01:00,1.6610702858190058
2026-01-02T18:00:00+01:00,2.276632585803531
2026-01-02T18:15:00+01:00,2.451668314764784
2026-01-02T18:30:00+01:00,2.1479857576294465
2026-01-02T18:45:00+01:00,1.897630370584696
2026-01-02T19:00:00+01:00,1.8502839076304372
2026-01-02T19:15:00+01:00,2.0467733343819363
2026-01-02T19:30:00+01:00,2.543274394248112
2026-01-02T19:45:00+01:00,2.201421069754327
2026-01-02T20:00:00+01:00,2.405173388860856
2026-01-02T20:15:00+01:00,2.2911577437619144
2026-01-02T20:30:00+01:00,2.2373640922219957
2026-01-02T20:45:00+01:00,2.118458078889881
2026-01-02T21:00:00+01:00,2.361803264164025
2026-01-02T21:15:00+01:00,1.734134058824501
2026-01-02T21:30:00+01:00,1.3899916542664097
2026-01-02T21:45:00+01:00,1.3639620177425902
2026-01-02T22:00:00+01:00,1.42385146943324
2026-01-02T22:15:00+01:00,1.5440417816270715
2026-01-02T22:30:00+01:00,1.583087803100851
2026-01-02T22:45:00+01:00,1.4944027415365206
2026-01-02T23:00:00+01:00,1.427606697949192
2026-01-02T23:15:00+01:00,1.4185416743038026
2026-01-02T23:30:00+01:00,1.3215511131637605
2026-01-02T23:45:00+01:00,1.257895807630365
2026-01-03T00:00:00+01:00,1.6280740298795806
2026-01-03T00:15:00+01:00,1.4379496302648778
2026-01-03T00:30:00+01:00,1.5205662295892663
2026-01-03T00:45:00+01:00,1.442008227021625
2026-01-03T01:00:00+01:00,1.4419084779778495
2026-01-03T01:15:00+01:00,1.3641523680319958
2026-01-03T01:30:00+01:00,1.3857888007371326
2026-01-03T01:45:00+01:00,1.232420393270225
2026-01-03T02:00:00+01:00,1.3333780744252894
2026-01-03T02:15:00+01:00,1.352969675252069
2026-01-03T02:30:00+01:00,1.3680576585091384
2026-01-03T02:45:00+01:00,1.312694310142482
2026-01-03T03:00:00+01:00,1.3241239491106132
2026-01-03T03:15:00+01:00,1.4386644287385617
2026-01-03T03:30:00+01:00,1.3558137845792653
2026-01-03T03:45:00+01:00,1.256464750875556
2026-01-03T04:00:00+01:00,1.2809206745717692
2026-01-03T04:15:00+01:00,1.360162526805268
2026-01-03T04:30:00+01:00,1.29273171596757
2026-01-03T04:45:00+01:00,1.3956061574254184
2026-01-03T05:00:00+01:00,1.3982435626467582
2026-01-03T05:15:00+01:00,1.3997278255523191
2026-01-03T05:30:00+01:00,1.3577425900204565
2026-01-03T05:45:00+01:00,1.396436965322137
2026-01-03T06:00:00+01:00,1.91612360716827
2026-01-03T06:15:00+01:00,2.1564798255728066
2026-01-03T06:30:00+01:00,2.2554964123909147
2026-01-03T06:45:00+01:00,2.367887101182327
2026-01-03T07:00:00+01:00,2.7432158603305696
2026-01-03T07:15:00+01:00,3.0244131134627685
2026-01-03T07:30:00+01:00,3.0860347493515468
2026-01-03T07:45:00+01:00,3.478804428239853
2026-01-03T08:00:00+01:00,4.935039564232509
2026-01-03T08:15:00+01:00,6.366369627590321
2026-01-03T08:30:00+01:00,6.1608881845969465
2026-01-03T08:45:00+01:00,6.384207389102365
2026-01-03T09:00:00+01:00,6.531638314959728
2026-01-03T09:15:00+01:00,7.153548830074552
2026-01-03T09:30:00+01:00,7.2925684470007885
2026-01-03T09:45:00+01:00,7.133674791474196
2026-01-03T10:00:00+01:00,7.1284354872580655
2026-01-03T10:15:00+01:00,7.322028424540401
2026-01-03T10:30:00+01:00,7.58185861347674
2026-01-03T10:45:00+01:00,7.378788078534767
2026-01-03T11:00:00+01:00,7.491055132668707
2026-01-03T11:15:00+01:00,7.625277471934211
2026-01-03T11:30:00+01:00,7.605035902979259
2026-01-03T11:45:00+01:00,7.596811238594958
2026-01-03T12:00:00+01:00,7.471432845453375
2026-01-03T12:15:00+01:00,7.730858405343063
2026-01-03T12:30:00+01:00,7.693282900977737
2026-01-03T12:45:00+01:00,7.949920089200876
2026-01-03T13:00:00+01:00,7.900499423691497
2026-01-03T13:15:00+01:00,7.70001696609731
2026-01-03T13:30:00+01:00,7.403267850402854
2026-01-03T13:45:00+01:00,7.759890899424128
2026-01-03T14:00:00+01:00,7.467960628597726
2026-01-03T14:15:00+01:00,7.755855455274116
2026-01-03T14:30:00+01:00,7.742546893597432
2026-01-03T14:45:00+01:00,7.487923658965609
2026-01-03T15:00:00+01:00,7.558749528294427
2026-01-03T15:15:00+01:00,7.438951272543478
2026-01-03T15:30:00+01:00,7.309916899088019
2026-01-03T15:45:00+01:00,7.37702140240506
2026-01-03T16:00:00+01:00,7.688074695866366
2026-01-03T16:15:00+01:00,7.157752144120139
2026-01-03T16:30:00+01:00,7.189833890212499
2026-01-03T16:45:00+01:00,7.146938357033735
2026-01-03T17:00:00+01:00,7.454027993574069
2026-01-03T17:15:00+01:00,6.722773419112754
2026-01-03T17:30:00+01:00,6.778461046409042
2026-01-03T17:45:00+01:00,6.745078754420271
2026-01-03T18:00:00+01:00,7.030043644206918
2026-01-03T18:15:00+01:00,6.6778964866933705
2026-01-03T18:30:00+01:00,6.049778609021669
2026-01-03T18:45:00+01:00,6.881548520992585
2026-01-03T19:00:00+01:00,5.724014000861943
2026-01-03T19:15:00+01:00,5.437481477740854
2026-01-03T19:30:00+01:00,5.582996776743466
2026-01-03T19:45:00+01:00,5.29980814237552
2026-01-03T20:00:00+01:00,5.207482881580225
2026-01-03T20:15:00+01:00,4.857761422160869
2026-01-03T20:30:00+01:00,5.191067301928855
2026-01-03T20:45:00+01:00,5.075984145021343
2026-01-03T21:00:00+01:00,3.925927391848559
2026-01-03T21:15:00+01:00,2.049190372594873
2026-01-03T21:30:00+01:00,1.7463125841902758
2026-01-03T21:45:00+01:00,1.673135744767093
2026-01-03T22:00:00+01:00,1.5789142894622883
2026-01-03T22:15:00+01:00,1.594773906505274
2026-01-03T22:30:00+01:00,1.669053861443425
2026-01-03T22:45:00+01:00,1.6260677121147094
2026-01-03T23:00:00+01:00,1.5657838630760992
2026-01-03T23:15:00+01:00,1.5496167977632995
2026-01-03T23:30:00+01:00,1.5878690086949288
2026-01-03T23:45:00+01:00,1.4517097765405338
2026-01-04T00:00:00+01:00,1.7216194137813954
2026-01-04T00:15:00+01:00,1.6090380330025622
2026-01-04T00:30:00+01:00,1.6926171752898247
2026-01-04T00:45:00+01:00,1.5992871020117072
2026-01-04T01:00:00+01:00,1.618425745083398
2026-01-04T01:15:00+01:00,1.588502943034268
2026-01-04T01:30:00+01:00,1.550573683052464
2026-01-04T01:45:00+01:00,1.4263145672358013
2026-01-04T02:00:00+01:00,1.3956469923875885
2026-01-04T02:15:00+01:00,1.4381636173613013
2026-01-04T02:30:00+01:00,1.4391108701488875
2026-01-04T02:45:00+01:00,1.4067984303679786
2026-01-04T03:00:00+01:00,1.4330017897779594
2026-01-04T03:15:00+01:00,1.549550038237361
2026-01-04T03:30:00+01:00,1.4889238450462086
2026-01-04T03:45:00+01:00,1.409914275945655
2026-01-04T04:00:00+01:00,1.4585320719164032
2026-01-04T04:15:00+01:00,1.583255061421243
2026-01-04T04:30:00+01:00,1.6179652260563344
2026-01-04T04:45:00+01:00,1.5586705424402527
2026-01-04T05:00:00+01:00,1.6057437085243094
2026-01-04T05:15:00+01:00,1.571182771817938
2026-01-04T05:30:00+01:00,1.5482683619259687
2026-01-04T05:45:00+01:00,1.6082207947322238
2026-01-04T06:00:00+01:00,1.8938905210895527
2026-01-04T06:15:00+01:00,2.1012479372629325
2026-01-04T06:30:00+01:00,2.23595595576746
2026-01-04T06:45:00+01:00,2.399370057255434
2026-01-04T07:00:00+01:00,2.9003134844821257
2026-01-04T07:15:00+01:00,3.1388544928577216
2026-01-04T07:30:00+01:00,3.346262831465918
2026-01-04T07:45:00+01:00,3.5730678916662275
2026-01-04T08:00:00+01:00,5.088463530522146
2026-01-04T08:15:00+01:00,6.641595272807105
2026-01-04T08:30:00+01:00,6.493756583464622
2026-01-04T08:45:00+01:00,6.573401041342402
2026-01-04T09:00:00+01:00,6.7148187477879215
2026-01-04T09:15:00+01:00,7.337171009935925
2026-01-04T09:30:00+01:00,7.440410006461734
2026-01-04T09:45:00+01:00,7.4426374304468865
2026-01-04T10:00:00+01:00,7.478636076863753
2026-01-04T10:15:00+01:00,8.069030375565475
2026-01-04T10:30:00+01:00,7.880404665030497
2026-01-04T10:45:00+01:00,7.909315415613298
2026-01-04T11:00:00+01:00,7.928945300959776
2026-01-04T11:15:00+01:00,8.371627607169053
2026-01-04T11:30:00+01:00,8.169394052300364
2026-01-04T11:45:00+01:00,8.301121103498565
2026-01-04T12:00:00+01:00,8.06176340394951
2026-01-04T12:15:00+01:00,8.303636110991444
2026-01-04T12:30:00+01:00,8.28146499619305
2026-01-04T12:45:00+01:00,8.489968240015065
2026-01-04T13:00:00+01:00,8.273901967607374
2026-01-04T13:15:00+01:00,8.168379248880779
2026-01-04T13:30:00+01:00,7.949850124933834
2026-01-04T13:45:00+01:00,8.009709717890077
2026-01-04T14:00:00+01:00,8.12508253648481
2026-01-04T14:15:00+01:00,8.13001671493985
2026-01-04T14:30:00+01:00,8.237167312240814
2026-01-04T14:45:00+01:00,7.819712018688469
2026-01-04T15:00:00+01:00,7.9534615609713635
2026-01-04T15:15:00+01:00,7.874309731244803
2026-01-04T15:30:00+01:00,7.929274713000102
2026-01-04T15:45:00+01:00,7.672689409214029
2026-01-04T16:00:00+01:00,7.928430268304179
2026-01-04T16:15:00+01:00,7.515410346544437
2026-01-04T16:30:00+01:00,7.597853884871932
2026-01-04T16:45:00+01:00,7.653761935591753
2026-01-04T17:00:00+01:00,7.956300817749684
2026-01-04T17:15:00+01:00,7.487130661506408
2026-01-04T17:30:00+01:00,7.330815056002368
2026-01-04T17:45:00+01:00,7.232555356021857
2026-01-04T18:00:00+01:00,7.37317630559778
2026-01-04T18:15:00+01:00,6.876654976319943
2026-01-04T18:30:00+01:00,6.398052014387514
2026-01-04T18:45:00+01:00,6.999902901544934
2026-01-04T19:00:00+01:00,5.725931381040429
2026-01-04T19:15:00+01:00,5.667847091474509
2026-01-04T19:30:00+01:00,5.371549702093603
2026-01-04T19:45:00+01:00,5.276001249238899
2026-01-04T20:00:00+01:00,5.503993893280717
2026-01-04T20:15:00+01:00,5.531286206874487
2026-01-04T20:30:00+01:00,5.453957600521565
2026-01-04T20:45:00+01:00,5.269708283267027
2026-01-04T21:00:00+01:00,4.050684662220287
2026-01-04T21:15:00+01:00,2.3548285886899274
2026-01-04T21:30:00+01:00,1.881311121005238
2026-01-04T21:45:00+01:00,1.7322635622034244
2026-01-04T22:00:00+01:00,1.8373263478230455
2026-01-04T22:15:00+01:00,1.8300648838060192
2026-01-04T22:30:00+01:00,1.761250773862733
2026-01-04T22:45:00+01:00,1.6825113967419696
2026-01-04T23:00:00+01:00,1.6211388815880976
2026-01-04T23:15:00+01:00,1.8235808600815275
2026-01-04T23:30:00+01:00,1.5778062924816696
2026-01-04T23:45:00+01:00,1.7848878356181186
2026-01-05T00:00:00+01:00,1.9690254201571629
2026-01-05T00:15:00+01:00,1.8075173907478308
2026-01-05T00:30:00+01:00,1.7308404999387412
2026-01-05T00:45:00+01:00,1.548883773986162
2026-01-05T01:00:00+01:00,1.7141128180545977
2026-01-05T01:15:00+01:00,1.6414372065611165
2026-01-05T01:30:00+01:00,1.6447738718572056
2026-01-05T01:45:00+01:00,1.539502825313083
2026-01-05T02:00:00+01:00,1.5309111107494842
2026-01-05T02:15:00+01:00,1.518911665158966
2026-01-05T02:30:00+01:00,1.5161686936173944
2026-01-05T02:45:00+01:00,1.5286521107213211
2026-01-05T03:00:00+01:00,1.5684598430685193
2026-01-05T03:15:00+01:00,1.5681965695927835
2026-01-05T03:30:00+01:00,1.5660769454033725
2026-01-05T03:45:00+01:00,1.5395342269149144
2026-01-05T04:00:00+01:00,1.5436372971074463
2026-01-05T04:15:00+01:00,1.551743835668287
2026-01-05T04:30:00+01:00,1.6647975632188008
2026-01-05T04:45:00+01:00,1.634013753033977
2026-01-05T05:00:00+01:00,1.6634089246342751
2026-01-05T05:15:00+01:00,1.637882832486999
2026-01-05T05:30:00+01:00,1.603125771228305
2026-01-05T05:45:00+01:00,1.690820731794307
2026-01-05T06:00:00+01:00,2.0133161158251496
2026-01-05T06:15:00+01:00,2.3098631246282233
2026-01-05T06:30:00+01:00,2.39000861704864
2026-01-05T06:45:00+01:00,2.4036401459114334
2026-01-05T07:00:00+01:00,3.0640965368203146
2026-01-05T07:15:00+01:00,3.3161883717807266
2026-01-05T07:30:00+01:00,3.084455166464228
2026-01-05T07:45:00+01:00,3.602887384427103
2026-01-05T08:00:00+01:00,5.025675860163899
2026-01-05T08:15:00+01:00,6.084661445489216
2026-01-05T08:30:00+01:00,6.07254210853756
2026-01-05T08:45:00+01:00,6.376128806329764
2026-01-05T09:00:00+01:00,6.670451209648435
2026-01-05T09:15:00+01:00,6.5569069027421625
2026-01-05T09:30:00+01:00,6.522414184380598
2026-01-05T09:45:00+01:00,7.087539964033361
2026-01-05T10:00:00+01:00,7.1080500732039456
2026-01-05T10:15:00+01:00,7.638175458424504
2026-01-05T10:30:00+01:00,7.54731896019293
2026-01-05T10:45:00+01:00,7.465442638701974
2026-01-05T11:00:00+01:00,7.586171861702893
2026-01-05T11:15:00+01:00,7.846067805336191
2026-01-05T11:30:00+01:00,7.6979815186834974
2026-01-05T11:45:00+01:00,7.327637657770134
2026-01-05T12:00:00+01:00,7.888279385186921
2026-01-05T12:15:00+01:00,7.821811866203181
2026-01-05T12:30:00+01:00,7.82041172044861
2026-01-05T12:45:00+01:00,7.924586057268768
2026-01-05T13:00:00+01:00,7.7738022526521
2026-01-05T13:15:00+01:00,7.772459410239109
2026-01-05T13:30:00+01:00,7.620541246343616
2026-01-05T13:45:00+01:00,7.67171956981466
2026-01-05T14:00:00+01:00,7.5451274473763075
2026-01-05T14:15:00+01:00,7.724708695667703
2026-01-05T14:30:00+01:00,8.030113259980052
2026-01-05T14:45:00+01:00,7.613050382059223
2026-01-05T15:00:00+01:00,7.555424668302392
2026-01-05T15:15:00+01:00,7.602123196300619
2026-01-05T15:30:00+01:00,7.445714474965613
2026-01-05T15:45:00+01:00,7.410930151468395
2026-01-05T16:00:00+01:00,7.404520895030481
2026-01-05T16:15:00+01:00,6.9102086989856755
2026-01-05T16:30:00+01:00,7.234983278909997
2026-01-05T16:45:00+01:00,7.170713687657581
2026-01-05T17:00:00+01:00,7.324276395802197
2026-01-05T17:15:00+01:00,6.970679889999511
2026-01-05T17:30:00+01:00,6.630682809381274
2026-01-05T17:45:00+01:00,6.8475159967062265
2026-01-05T18:00:00+01:00,6.2577192340685555
2026-01-05T18:15:00+01:00,5.733278859189252
2026-01-05T18:30:00+01:00,5.631919663595784
2026-01-05T18:45:00+01:00,6.1328832574789285
2026-01-05T19:00:00+01:00,4.933456202729777
2026-01-05T19:15:00+01:00,4.483217494053866
2026-01-05T19:30:00+01:00,4.450445450951372
2026-01-05T19:45:00+01:00,4.2334709600618705
2026-01-05T20:00:00+01:00,4.20038329789766
2026-01-05T20:15:00+01:00,4.303660048279283
2026-01-05T20:30:00+01:00,4.293958750510525
2026-01-05T20:45:00+01:00,4.099523646019101
2026-01-05T21:00:00+01:00,2.8495912626909035
2026-01-05T21:15:00+01:00,2.08237681893429
2026-01-05T21:30:00+01:00,1.9414820678152804
2026-01-05T21:45:00+01:00,1.9667578354288493
2026-01-05T22:00:00+01:00,1.8646363944166364
2026-01-05T22:15:00+01:00,1.766369499728638
2026-01-05T22:30:00+01:00,1.7202693045611626
2026-01-05T22:45:00+01:00,1.9797452106188755
2026-01-05T23:00:00+01:00,1.8392821793738825
2026-01-05T23:15:00+01:00,1.9675681139834125
2026-01-05T23:30:00+01:00,1.7725901631379304
2026-01-05T23:45:00+01:00,1.1962311694647894
2026-01-06T00:00:00+01:00,1.7327164056008026
2026-01-06T00:15:00+01:00,1.655549004086483
2026-01-06T00:30:00+01:00,1.7283483072932038
2026-01-06T00:45:00+01:00,1.6906402404845666
2026-01-06T01:00:00+01:00,1.7153987224992435
2026-01-06T01:15:00+01:00,1.73293396003594
2026-01-06T01:30:00+01:00,1.661728736889177
2026-01-06T01:45:00+01:00,1.6579581686778806
2026-01-06T02:00:00+01:00,1.6296379314748786
2026-01-06T02:15:00+01:00,1.7593552973198845
2026-01-06T02:30:00+01:00,1.7257682149339912
2026-01-06T02:45:00+01:00,1.6888916366380955
2026-01-06T03:00:00+01:00,1.712757323461351
2026-01-06T03:15:00+01:00,1.7709869672736342
2026-01-06T03:30:00+01:00,1.7111795742784142
2026-01-06T03:45:00+01:00,1.656020241343107
2026-01-06T04:00:00+01:00,1.6833937847255986
2026-01-06T04:15:00+01:00,1.689265087055834
2026-01-06T04:30:00+01:00,1.7023573362582836
2026-01-06T04:45:00+01:00,1.7116153357460615
2026-01-06T05:00:00+01:00,1.6965465899765977
2026-01-06T05:15:00+01:00,1.6947528621571095
2026-01-06T05:30:00+01:00,1.7184411766897492
2026-01-06T05:45:00+01:00,1.7208635414905158
2026-01-06T06:00:00+01:00,2.204342043864487
2026-01-06T06:15:00+01:00,2.3326168972309964
2026-01-06T06:30:00+01:00,2.6019011858785484
2026-01-06T06:45:00+01:00,2.897070009797645
2026-01-06T07:00:00+01:00,3.1639544016814685
2026-01-06T07:15:00+01:00,3.4563578290932018
2026-01-06T07:30:00+01:00,3.3280080905789178
2026-01-06T07:45:00+01:00,3.686521399230664
2026-01-06T08:00:00+01:00,5.277977768693753
2026-01-06T08:15:00+01:00,7.087425678728051
2026-01-06T08:30:00+01:00,7.061136508567504
2026-01-06T08:45:00+01:00,7.096232115874575
2026-01-06T09:00:00+01:00,7.517148262145694
2026-01-06T09:15:00+01:00,7.876369566357359
2026-01-06T09:30:00+01:00,7.82123072457161
2026-01-06T09:45:00+01:00,8.10503400217674
2026-01-06T10:00:00+01:00,8.130737575840932
2026-01-06T10:15:00+01:00,9.030974382320546
2026-01-06T10:30:00+01:00,9.122623628858136
2026-01-06T10:45:00+01:00,9.013675773655198
2026-01-06T11:00:00+01:00,9.23660600451573
2026-01-06T11:15:00+01:00,9.196446056072174
2026-01-06T11:30:00+01:00,9.326056780529004
2026-01-06T11:45:00+01:00,9.42998550052879
2026-01-06T12:00:00+01:00,9.541557886030011
2026-01-06T12:15:00+01:00,9.653876318498629
2026-01-06T12:30:00+01:00,9.71286032675688
2026-01-06T12:45:00+01:00,9.741768397496555
2026-01-06T13:00:00+01:00,9.572786058783429
2026-01-06T13:15:00+01:00,9.615454096981434
2026-01-06T13:30:00+01:00,9.530582788713804
2026-01-06T13:45:00+01:00,9.375621081251763
2026-01-06T14:00:00+01:00,9.514105179010016
2026-01-06T14:15:00+01:00,9.571122417578836
2026-01-06T14:30:00+01:00,9.630031114033
2026-01-06T14:45:00+01:00,9.52276813240953
2026-01-06T15:00:00+01:00,9.566142626951104
2026-01-06T15:15:00+01:00,9.619476078189791
2026-01-06T15:30:00+01:00,9.409952711349128
2026-01-06T15:45:00+01:00,9.398882246247735
2026-01-06T16:00:00+01:00,9.308467711391728
2026-01-06T16:15:00+01:00,9.035135736790751
2026-01-06T16:30:00+01:00,9.208359037980816
2026-01-06T16:45:00+01:00,9.105833773529834
2026-01-06T17:00:00+01:00,9.095505507174572
